property_id,destination,property_type,nr_rooms,facilities
2164,Amsterdam,Apartment,2,"garden,kitchen,breakfast"
4651,Amsterdam,Apartment,2,"garden,free wifi,pool,laundry"
3917,Amsterdam,Hotel,2,"free wifi,bbq"
4182,Amsterdam,Apartment,3,"pool,game console"
1310,Amsterdam,Apartment,1,"kitchen,breakfast,bbq"
3721,Amsterdam,Apartment,2,"kitchen,free wifi,bbq"
2336,Amsterdam,Apartment,3,"kitchen,laundry,breakfast,free wifi,bbq"
4864,Amsterdam,Apartment,NA,"breakfast,laundry,kitchen,pool,garden,game console"
2160,Amsterdam,Hotel,2,"breakfast,pool"
4226,Amsterdam,Apartment,1,"kitchen,free wifi,laundry"
2659,Amsterdam,Hotel,4,"pool,free wifi"
5094,Amsterdam,Apartment,3,"kitchen,breakfast"
3940,Amsterdam,Apartment,2,"free wifi,garden,kitchen,game console,laundry,pool"
1154,Amsterdam,Hotel,5,parking
3793,Amsterdam,Apartment,2,"kitchen,pool,free wifi,parking"
3002,Amsterdam,Hotel,5,"breakfast,pool,airport shuttle,free wifi,on-site restaurant,bbq,spa"
4988,Amsterdam,Apartment,2,"kitchen,laundry,game console,free wifi,parking,pool"
4460,Amsterdam,Apartment,3,"kitchen,free wifi"
1352,Amsterdam,Apartment,3,"pool,kitchen,free wifi,laundry,bbq,parking,garden,game console"
1588,Amsterdam,Apartment,2,"pool,kitchen,parking"
3260,Amsterdam,Apartment,2,"free wifi,game console,kitchen,garden,pool,bbq,laundry"
3870,Amsterdam,Apartment,3,"free wifi,laundry"
2942,Amsterdam,Apartment,2,bbq
2268,Amsterdam,Hotel,2,breakfast
1939,Amsterdam,Apartment,3,"pool,laundry,bbq"
3785,Amsterdam,Apartment,3,"garden,pool,laundry,kitchen,free wifi,bbq"
2322,Amsterdam,Apartment,3,"laundry,free wifi,bbq,pool"
1529,Amsterdam,Apartment,2,"kitchen,bbq,free wifi,game console,parking,garden"
2151,Amsterdam,Apartment,3,"parking,kitchen"
1081,Amsterdam,Hotel,5,"free wifi,airport shuttle,on-site restaurant,garden"
5127,Amsterdam,Apartment,2,"bbq,kitchen,pool"
3702,Amsterdam,Apartment,3,"game console,parking,bbq,kitchen,free wifi,garden,laundry"
4584,Amsterdam,Apartment,2,"laundry,kitchen,garden,free wifi,pool,parking,breakfast"
1644,Amsterdam,Apartment,1,"laundry,free wifi,kitchen,breakfast"
2506,Amsterdam,Hotel,3,"on-site restaurant,garden,airport shuttle,free wifi"
2360,Amsterdam,Hotel,7,"free wifi,breakfast,pool,on-site restaurant,parking"
4611,Amsterdam,Hotel,2,"free wifi,pool,breakfast,airport shuttle,on-site restaurant,spa,bbq,parking"
4311,Amsterdam,Apartment,3,free wifi
4500,Amsterdam,Apartment,3,"free wifi,game console,pool,laundry,parking,kitchen,bbq"
3313,Amsterdam,Apartment,2,"pool,laundry,free wifi,game console"
3941,Amsterdam,Apartment,3,"breakfast,free wifi,kitchen,parking,laundry"
4083,Amsterdam,Apartment,4,"laundry,free wifi,parking"
4527,Amsterdam,Apartment,1,"parking,pool"
2328,Amsterdam,Apartment,1,"kitchen,pool"
2574,Amsterdam,Apartment,2,"parking,kitchen,laundry,game console"
4771,Amsterdam,Apartment,2,pool
3698,Amsterdam,Apartment,4,"kitchen,free wifi,garden,pool,bbq"
3587,Amsterdam,Apartment,1,"breakfast,kitchen,laundry,parking,free wifi,game console"
1143,Amsterdam,Apartment,2,"game console,laundry,free wifi"
4066,Amsterdam,Apartment,2,"pool,garden,laundry,parking,bbq,free wifi,breakfast,kitchen,game console"
3717,Amsterdam,Apartment,3,"kitchen,game console,parking,bbq,garden"
4064,Amsterdam,Apartment,2,"parking,free wifi"
5048,Amsterdam,Apartment,2,"parking,free wifi,garden,kitchen,game console"
2144,Amsterdam,Apartment,2,parking
2549,Amsterdam,Apartment,4,"pool,bbq,game console,parking,laundry,garden,kitchen"
5042,Amsterdam,Apartment,2,free wifi
4413,Amsterdam,Apartment,3,"pool,free wifi,laundry,kitchen,parking"
4840,Amsterdam,Hotel,3,"pool,free wifi,breakfast,bbq"
4465,Amsterdam,Hotel,3,"on-site restaurant,breakfast,free wifi"
2957,Amsterdam,Apartment,2,"breakfast,pool,kitchen"
4007,Amsterdam,Apartment,2,"garden,bbq,kitchen"
4646,Amsterdam,Apartment,1,"kitchen,pool"
4863,Amsterdam,Hotel,3,"breakfast,free wifi,on-site restaurant,airport shuttle,garden,pool,bbq"
3064,Amsterdam,Apartment,2,"parking,laundry,free wifi"
5143,Amsterdam,Apartment,1,"bbq,free wifi,kitchen,laundry,pool"
5090,Amsterdam,Apartment,1,"kitchen,laundry,pool,parking"
3750,Amsterdam,Apartment,4,laundry
1710,Amsterdam,Apartment,3,"parking,free wifi,kitchen,laundry,game console,pool,breakfast,bbq"
3661,Amsterdam,Hotel,5,"garden,airport shuttle,free wifi,breakfast,on-site restaurant,pool"
4796,Amsterdam,Apartment,2,"parking,kitchen,laundry,pool,bbq"
3723,Amsterdam,Apartment,2,"pool,laundry,free wifi,parking,garden,kitchen,bbq,game console"
4790,Amsterdam,Apartment,3,"kitchen,pool"
2491,Amsterdam,Apartment,NA,"parking,laundry"
4797,Amsterdam,Apartment,1,"kitchen,laundry,free wifi"
3987,Amsterdam,Apartment,3,"free wifi,laundry,kitchen,game console,pool"
3223,Amsterdam,Apartment,4,"garden,parking,free wifi"
2330,Amsterdam,Apartment,2,"free wifi,kitchen,parking,garden,pool,laundry,bbq,game console,breakfast"
4331,Amsterdam,Apartment,2,"kitchen,laundry,bbq,parking,garden,free wifi,pool,breakfast"
4690,Amsterdam,Apartment,3,"parking,kitchen,game console,garden"
4681,Amsterdam,Apartment,3,laundry
1858,Amsterdam,Apartment,3,"parking,bbq,free wifi,kitchen,laundry"
2521,Amsterdam,Apartment,4,"laundry,parking,game console,free wifi,kitchen"
2858,Amsterdam,Apartment,2,"pool,kitchen,game console,free wifi,laundry"
2826,Amsterdam,Apartment,2,"laundry,kitchen,parking,free wifi,breakfast,bbq"
4170,Amsterdam,Apartment,3,"bbq,garden,parking,game console"
4808,Amsterdam,Apartment,2,"free wifi,garden,pool"
4842,Amsterdam,Apartment,1,"free wifi,bbq"
4615,Amsterdam,Hotel,2,"free wifi,garden,breakfast,bbq,pool"
4588,Amsterdam,Hotel,6,"breakfast,free wifi"
5051,Amsterdam,Apartment,2,free wifi
1444,Amsterdam,Apartment,5,"bbq,parking,garden,kitchen,game console"
1210,Amsterdam,Apartment,3,"laundry,parking,kitchen,bbq,pool,game console,garden"
3361,Amsterdam,Apartment,3,"laundry,kitchen,parking,free wifi,pool"
3516,Amsterdam,Apartment,3,free wifi
5078,Amsterdam,Apartment,3,"laundry,parking,kitchen,garden,free wifi,game console"
4952,Amsterdam,Apartment,5,"breakfast,garden"
4561,Amsterdam,Apartment,3,laundry
2377,Amsterdam,Apartment,2,laundry
3789,Amsterdam,Apartment,NA,laundry
2331,Amsterdam,Apartment,2,"laundry,kitchen,parking,free wifi,pool,breakfast,bbq"
2167,Amsterdam,Apartment,2,"free wifi,kitchen,pool,laundry,bbq"
5077,Amsterdam,Apartment,3,"parking,laundry,game console,free wifi,garden,bbq,kitchen"
2064,Amsterdam,Apartment,2,parking
3621,Amsterdam,Apartment,4,"garden,kitchen,laundry"
3511,Amsterdam,Apartment,4,"kitchen,free wifi,laundry,breakfast,parking,bbq"
3438,Amsterdam,Apartment,3,"parking,laundry"
2824,Amsterdam,Apartment,2,"bbq,laundry,breakfast"
2687,Amsterdam,Apartment,5,free wifi
1730,Amsterdam,Apartment,1,"pool,parking,kitchen,free wifi,laundry,bbq"
1049,Amsterdam,Apartment,4,"free wifi,bbq,pool,game console"
1545,Amsterdam,Apartment,1,kitchen
3097,Amsterdam,Apartment,2,"kitchen,parking,free wifi"
3670,Amsterdam,Apartment,1,"parking,kitchen,pool,laundry,garden,bbq,free wifi"
4524,Amsterdam,Apartment,3,"breakfast,pool"
4983,Amsterdam,Apartment,3,"kitchen,free wifi,laundry"
5018,Amsterdam,Apartment,1,kitchen
2458,Amsterdam,Apartment,2,"pool,kitchen,parking"
4385,Amsterdam,Apartment,2,free wifi
3592,Amsterdam,Apartment,4,laundry
3401,Amsterdam,Apartment,1,garden
3850,Amsterdam,Hotel,2,"garden,free wifi"
3625,Amsterdam,Apartment,3,"kitchen,pool,laundry,parking"
4729,Amsterdam,Hotel,2,"free wifi,airport shuttle,garden,pool,on-site restaurant,bbq"
4032,Amsterdam,Apartment,5,"parking,bbq,pool,kitchen,free wifi,game console"
3092,Amsterdam,Hotel,1,"breakfast,free wifi,on-site restaurant,pool,bbq,airport shuttle,spa,garden"
1704,Amsterdam,Apartment,2,bbq
4050,Amsterdam,Hotel,NA,airport shuttle
2884,Amsterdam,Apartment,3,"laundry,parking,free wifi,pool,kitchen"
1292,Amsterdam,Apartment,3,"free wifi,parking,laundry,kitchen,pool"
2752,Amsterdam,Hotel,1,garden
2344,Amsterdam,Hotel,1,garden
2444,Amsterdam,Apartment,4,"laundry,pool,kitchen"
1793,Amsterdam,Apartment,1,"laundry,parking,free wifi,breakfast,bbq"
1752,Amsterdam,Hotel,1,pool
2024,Amsterdam,Apartment,2,"garden,pool,kitchen,free wifi,bbq"
1667,Amsterdam,Apartment,2,"kitchen,parking,garden,free wifi,bbq,laundry,breakfast"
2945,Amsterdam,Apartment,5,"pool,laundry"
1183,Amsterdam,Apartment,2,"laundry,free wifi"
1403,Amsterdam,Apartment,1,"bbq,laundry,parking,kitchen,game console,free wifi"
5019,Amsterdam,Apartment,1,"garden,kitchen,pool,laundry"
1966,Amsterdam,Apartment,1,"free wifi,bbq,laundry"
1684,Amsterdam,Hotel,3,breakfast
2539,Amsterdam,Hotel,7,"spa,airport shuttle,free wifi,breakfast,bbq,garden,pool"
3747,Amsterdam,Apartment,NA,"laundry,free wifi"
3051,Amsterdam,Apartment,4,laundry
1211,Amsterdam,Hotel,4,"garden,on-site restaurant,airport shuttle,pool,breakfast,spa,parking"
3359,Amsterdam,Apartment,1,kitchen
1848,Amsterdam,Apartment,3,"free wifi,pool,garden,kitchen,game console,laundry"
2784,Amsterdam,Apartment,3,bbq
4578,Amsterdam,Apartment,1,"kitchen,game console,free wifi,parking"
3823,Amsterdam,Apartment,2,"laundry,pool"
3158,Amsterdam,Apartment,2,"bbq,laundry,kitchen,free wifi,parking"
1238,Amsterdam,Apartment,1,"free wifi,laundry,bbq"
3045,Amsterdam,Apartment,2,"laundry,kitchen,parking,bbq,free wifi,pool,game console,garden,breakfast"
3161,Amsterdam,Apartment,1,kitchen
3992,Amsterdam,Apartment,1,"garden,laundry,pool,kitchen,free wifi"
4469,Amsterdam,Apartment,2,"kitchen,free wifi,pool"
1217,Amsterdam,Apartment,2,"kitchen,free wifi,pool,game console,laundry,garden"
4304,Amsterdam,Hotel,2,"on-site restaurant,airport shuttle"
5053,Amsterdam,Apartment,2,"garden,parking,kitchen"
1005,Amsterdam,Hotel,5,"spa,garden,breakfast,free wifi,on-site restaurant,parking"
3498,Amsterdam,Apartment,1,"free wifi,breakfast"
2606,Amsterdam,Apartment,1,"kitchen,free wifi,pool"
1633,Amsterdam,Apartment,4,"bbq,garden"
3300,Amsterdam,Hotel,1,free wifi
4792,Amsterdam,Apartment,1,"laundry,free wifi,kitchen,garden"
3207,Amsterdam,Hotel,NA,"free wifi,garden"
4542,Amsterdam,Apartment,1,"kitchen,garden,parking,game console,breakfast,pool"
3763,Amsterdam,Apartment,2,"bbq,free wifi"
4831,Amsterdam,Apartment,2,"kitchen,garden,bbq"
4721,Amsterdam,Apartment,NA,kitchen
2896,Amsterdam,Apartment,1,"bbq,game console,laundry,free wifi,parking,pool,kitchen"
2728,Amsterdam,Apartment,2,"free wifi,garden,kitchen,pool,bbq"
1562,Amsterdam,Apartment,2,"laundry,pool,free wifi,breakfast,kitchen"
2445,Amsterdam,Apartment,2,"pool,parking"
1975,Amsterdam,Hotel,2,"breakfast,on-site restaurant,free wifi,bbq"
3344,Amsterdam,Apartment,1,"laundry,pool,bbq"
4362,Amsterdam,Apartment,1,"kitchen,parking,garden,game console"
3963,Amsterdam,Apartment,1,"pool,free wifi"
2115,Amsterdam,Hotel,4,"garden,pool,bbq,breakfast,airport shuttle,spa"
1906,Amsterdam,Apartment,1,"laundry,free wifi"
4853,Amsterdam,Apartment,3,"bbq,kitchen,laundry,parking,game console,breakfast,garden"
2067,Amsterdam,Apartment,1,free wifi
1069,Amsterdam,Apartment,1,"parking,garden,laundry,free wifi,kitchen"
4693,Amsterdam,Apartment,1,"parking,game console"
1039,Amsterdam,Apartment,3,"kitchen,parking,bbq"
1349,Amsterdam,Apartment,1,"laundry,kitchen"
1738,Amsterdam,Hotel,2,"on-site restaurant,airport shuttle,breakfast"
1312,Amsterdam,Apartment,1,"garden,free wifi,parking"
1073,Amsterdam,Apartment,1,laundry
3816,Amsterdam,Hotel,1,"airport shuttle,on-site restaurant,breakfast,garden"
2924,Amsterdam,Apartment,1,game console
2401,Amsterdam,Apartment,3,"free wifi,kitchen"
4329,Amsterdam,Apartment,2,"kitchen,parking,free wifi,pool,bbq,laundry"
1243,Amsterdam,Apartment,2,garden
3294,Amsterdam,Apartment,2,"kitchen,free wifi"
1379,Amsterdam,Apartment,1,"garden,pool"
5124,Amsterdam,Apartment,2,"free wifi,laundry"
4751,Amsterdam,Apartment,3,kitchen
2883,Amsterdam,Hotel,6,airport shuttle
1139,Amsterdam,Hotel,3,"breakfast,free wifi,pool"
4363,Amsterdam,Apartment,2,"garden,bbq"
1877,Amsterdam,Apartment,2,"laundry,pool,free wifi,game console,bbq,kitchen,parking,garden,breakfast"
3325,Amsterdam,Apartment,2,"parking,kitchen,laundry,free wifi,bbq,garden,breakfast"
2425,Amsterdam,Hotel,2,"free wifi,breakfast,on-site restaurant,pool,spa,garden"
3246,Amsterdam,Apartment,1,"parking,laundry,kitchen,pool,free wifi,game console,garden,bbq"
2248,Amsterdam,Hotel,1,"breakfast,airport shuttle"
1619,Amsterdam,Apartment,1,garden
1581,Amsterdam,Apartment,2,"game console,kitchen"
1894,Amsterdam,Hotel,2,"breakfast,on-site restaurant,free wifi,airport shuttle,garden,bbq"
3725,Amsterdam,Hotel,4,"free wifi,pool"
1517,Amsterdam,Apartment,2,bbq
5105,Amsterdam,Apartment,1,"laundry,kitchen,free wifi,game console,pool,bbq,parking"
1351,Amsterdam,Apartment,2,parking
4028,Amsterdam,Apartment,1,"pool,kitchen,parking"
1892,Amsterdam,Hotel,1,"breakfast,spa,airport shuttle,garden"
3913,Amsterdam,Apartment,4,"parking,bbq,laundry,free wifi"
4843,Amsterdam,Apartment,1,breakfast
2537,Amsterdam,Apartment,3,parking
1946,Amsterdam,Hotel,2,free wifi
4526,Amsterdam,Apartment,1,"parking,pool,laundry,free wifi"
2962,Amsterdam,Apartment,2,"kitchen,parking"
1534,Amsterdam,Apartment,3,"kitchen,parking,garden,laundry,game console"
1839,Amsterdam,Apartment,2,"parking,pool,breakfast,free wifi,game console"
4806,Amsterdam,Apartment,4,"free wifi,garden,pool,bbq,game console,parking"
2057,Amsterdam,Apartment,3,parking
3843,Amsterdam,Apartment,1,"garden,free wifi,pool,kitchen,parking,game console"
1190,Amsterdam,Hotel,2,breakfast
3479,Amsterdam,Apartment,2,"garden,parking"
3221,Amsterdam,Apartment,1,"laundry,pool,free wifi,kitchen,parking,garden"
2800,Amsterdam,Apartment,3,"game console,pool,laundry"
2894,Amsterdam,Apartment,1,laundry
2646,Amsterdam,Apartment,4,kitchen
2903,Amsterdam,Apartment,2,"kitchen,parking,laundry,free wifi"
4605,Amsterdam,Apartment,4,"free wifi,kitchen"
4172,Amsterdam,Apartment,NA,"laundry,kitchen,parking,bbq,free wifi,breakfast,pool,game console,garden"
2135,Amsterdam,Hotel,3,"free wifi,airport shuttle,garden,pool,bbq"
2977,Amsterdam,Apartment,3,"laundry,garden"
2358,Amsterdam,Apartment,1,"game console,garden,laundry,pool,free wifi"
1570,Amsterdam,Apartment,1,"kitchen,game console,laundry"
2238,Amsterdam,Apartment,1,laundry
1479,Amsterdam,Apartment,1,"bbq,kitchen,laundry"
4905,Amsterdam,Apartment,2,kitchen
3433,Amsterdam,Apartment,1,"parking,kitchen,free wifi"
2245,Amsterdam,Apartment,1,"free wifi,kitchen,parking,laundry,garden,pool,game console,bbq"
4616,Amsterdam,Apartment,NA,"bbq,parking,free wifi"
4448,Amsterdam,Apartment,4,laundry
2423,Amsterdam,Apartment,1,"laundry,free wifi,parking,kitchen,pool"
5128,Amsterdam,Apartment,2,"pool,free wifi"
1561,Amsterdam,Hotel,2,"breakfast,free wifi,parking"
2323,Amsterdam,Apartment,1,"free wifi,kitchen,parking,pool,laundry,bbq"
1936,Amsterdam,Apartment,1,"parking,garden,game console,bbq,pool,kitchen"
4623,Amsterdam,Apartment,1,"game console,free wifi,bbq"
1496,Amsterdam,Apartment,1,"laundry,pool,parking"
1133,Amsterdam,Apartment,4,"free wifi,laundry,kitchen,parking"
2745,Amsterdam,Hotel,3,"free wifi,pool"
1120,Amsterdam,Apartment,1,"pool,kitchen,laundry,parking"
4788,Amsterdam,Hotel,2,"breakfast,free wifi,on-site restaurant"
1875,Amsterdam,Apartment,2,"laundry,pool,bbq,free wifi,game console"
2508,Amsterdam,Apartment,1,"laundry,free wifi,parking"
4784,Amsterdam,Apartment,2,"kitchen,free wifi,parking,laundry"
2091,Amsterdam,Apartment,2,"bbq,laundry,parking,game console,garden,kitchen,free wifi,pool,breakfast"
1470,Amsterdam,Apartment,1,"kitchen,free wifi,laundry,pool,parking"
4321,Amsterdam,Apartment,1,"laundry,garden,parking,kitchen"
2568,Amsterdam,Apartment,1,"kitchen,bbq,parking,garden"
2383,Amsterdam,Apartment,1,laundry
4002,Amsterdam,Apartment,1,"laundry,kitchen"
3575,Amsterdam,Apartment,1,"laundry,kitchen,bbq,pool,parking,free wifi,breakfast"
2833,Amsterdam,Apartment,1,"kitchen,game console,laundry,parking"
3180,Tokyo,Hotel,8,"breakfast,garden,free wifi"
1425,Tokyo,Hotel,5,free wifi
2765,Tokyo,Hotel,4,"garden,pool,breakfast,free wifi,spa"
1569,Tokyo,Hotel,2,pool
2874,Tokyo,Apartment,5,"free wifi,pool,game console,kitchen"
4263,Tokyo,Apartment,2,parking
1350,Tokyo,Apartment,3,"parking,laundry"
2341,Tokyo,Hotel,10,"breakfast,pool,on-site restaurant"
2715,Tokyo,Apartment,2,laundry
4851,Tokyo,Hotel,3,"garden,free wifi"
2959,Tokyo,Hotel,5,"airport shuttle,free wifi,spa,garden,breakfast"
2583,Tokyo,Apartment,2,"pool,garden,laundry"
5115,Tokyo,Hotel,5,"free wifi,breakfast,garden,pool,airport shuttle"
3612,Tokyo,Apartment,3,"kitchen,free wifi"
3463,Tokyo,Apartment,5,"free wifi,game console"
4947,Tokyo,Apartment,2,"garden,laundry,pool,kitchen"
4506,Tokyo,Hotel,NA,breakfast
3998,Tokyo,Apartment,2,"kitchen,free wifi,pool,bbq,laundry,game console"
2271,Tokyo,Hotel,10,"breakfast,on-site restaurant,bbq,free wifi,pool,airport shuttle,garden"
4894,Tokyo,Hotel,NA,free wifi
3117,Tokyo,Hotel,8,airport shuttle
3019,Tokyo,Hotel,9,airport shuttle
1369,Tokyo,Hotel,7,"breakfast,garden,on-site restaurant,free wifi"
3849,Tokyo,Apartment,3,parking
4383,Tokyo,Hotel,14,"airport shuttle,breakfast,free wifi,garden"
1127,Tokyo,Hotel,2,on-site restaurant
4539,Tokyo,Hotel,12,breakfast
3162,Tokyo,Hotel,11,"free wifi,pool"
4764,Tokyo,Hotel,8,airport shuttle
2431,Tokyo,Hotel,5,"bbq,free wifi"
3296,Tokyo,Apartment,NA,"free wifi,pool,laundry,garden,parking,kitchen,game console"
2300,Tokyo,Hotel,NA,breakfast
4449,Tokyo,Hotel,13,"garden,airport shuttle,on-site restaurant,free wifi,breakfast,pool,bbq,parking"
1124,Tokyo,Apartment,2,"pool,laundry,garden"
2051,Tokyo,Apartment,1,"kitchen,laundry"
3732,Tokyo,Hotel,2,"free wifi,airport shuttle"
5116,Tokyo,Apartment,4,"game console,laundry,parking,free wifi"
3085,Tokyo,Hotel,9,"on-site restaurant,garden,parking,airport shuttle,pool,free wifi"
2528,Tokyo,Apartment,3,"kitchen,laundry,parking,breakfast,free wifi,garden,pool,bbq,game console"
1731,Tokyo,Apartment,3,"pool,game console"
1464,Tokyo,Hotel,5,breakfast
3572,Tokyo,Hotel,4,"free wifi,spa,airport shuttle"
5130,Tokyo,Hotel,10,"free wifi,pool"
4540,Tokyo,Hotel,7,"free wifi,airport shuttle,pool,on-site restaurant"
4399,Tokyo,Hotel,4,"breakfast,airport shuttle,pool,free wifi,parking,on-site restaurant"
3385,Tokyo,Hotel,7,on-site restaurant
3259,Tokyo,Hotel,6,"bbq,airport shuttle,free wifi"
1122,Tokyo,Apartment,4,game console
4703,Tokyo,Apartment,4,"bbq,kitchen,parking,laundry,garden,pool"
2766,Tokyo,Apartment,4,"breakfast,free wifi,pool,kitchen,laundry"
3104,Tokyo,Apartment,3,"garden,parking,bbq,game console,free wifi,laundry"
2260,Tokyo,Apartment,2,"bbq,kitchen"
1353,Tokyo,Apartment,6,"garden,parking,bbq,free wifi,game console,kitchen,pool,laundry,breakfast"
1374,Tokyo,Apartment,3,kitchen
3956,Tokyo,Apartment,5,"bbq,free wifi"
3114,Tokyo,Apartment,3,"free wifi,bbq,laundry"
4048,Tokyo,Hotel,8,"garden,parking,free wifi,on-site restaurant,pool,breakfast,spa,airport shuttle,bbq"
2058,Tokyo,Hotel,4,"on-site restaurant,free wifi,breakfast,garden,pool"
1144,Tokyo,Apartment,6,"free wifi,pool,laundry,game console,garden,bbq,kitchen"
2546,Tokyo,Hotel,7,airport shuttle
3001,Tokyo,Hotel,12,"airport shuttle,breakfast"
4375,Tokyo,Hotel,9,"pool,free wifi,on-site restaurant,parking,airport shuttle,breakfast,bbq"
2949,Tokyo,Apartment,4,pool
4614,Tokyo,Apartment,1,"kitchen,game console,laundry"
3594,Tokyo,Apartment,6,"free wifi,parking,kitchen,pool"
3828,Tokyo,Apartment,5,"parking,kitchen,game console,pool,laundry"
4223,Tokyo,Hotel,7,"airport shuttle,breakfast,garden,spa"
3783,Tokyo,Hotel,3,airport shuttle
2856,Tokyo,Apartment,3,pool
4723,Tokyo,Hotel,4,"pool,bbq,on-site restaurant,spa"
4015,Tokyo,Hotel,5,"free wifi,airport shuttle"
1553,Tokyo,Apartment,1,free wifi
1021,Tokyo,Hotel,9,"free wifi,airport shuttle,garden"
2081,Tokyo,Hotel,3,"spa,breakfast,on-site restaurant"
4642,Tokyo,Hotel,11,breakfast
4660,Tokyo,Apartment,2,"free wifi,laundry,kitchen,parking"
1690,Tokyo,Apartment,NA,"garden,parking"
2183,Tokyo,Apartment,NA,"free wifi,kitchen"
3105,Tokyo,Apartment,2,"free wifi,garden,kitchen"
2723,Tokyo,Apartment,3,kitchen
3481,Tokyo,Apartment,8,"pool,kitchen"
1789,Tokyo,Apartment,4,"free wifi,garden"
4322,Tokyo,Apartment,5,garden
2045,Tokyo,Apartment,4,"parking,bbq,garden,pool,game console"
1196,Tokyo,Apartment,4,"bbq,kitchen,pool"
3912,Tokyo,Hotel,11,"free wifi,airport shuttle,pool,garden,breakfast,on-site restaurant"
3454,Tokyo,Apartment,2,parking
1356,Tokyo,Apartment,2,"kitchen,laundry,garden,game console,parking,free wifi,pool,breakfast,bbq"
4879,Tokyo,Apartment,2,"free wifi,bbq,game console,parking"
3674,Tokyo,Apartment,4,"free wifi,parking"
2453,Tokyo,Hotel,9,"breakfast,pool,on-site restaurant"
4676,Tokyo,Apartment,3,"kitchen,free wifi,garden,parking,laundry"
2367,Tokyo,Apartment,4,parking
1370,Tokyo,Hotel,2,"on-site restaurant,free wifi,garden,pool,breakfast,airport shuttle,bbq,spa"
1896,Tokyo,Apartment,3,"parking,bbq,kitchen,free wifi,game console,garden"
1554,Tokyo,Hotel,4,"airport shuttle,free wifi,garden,on-site restaurant,breakfast,spa"
2733,Tokyo,Apartment,3,"garden,free wifi"
3617,Tokyo,Hotel,6,"pool,bbq,airport shuttle,on-site restaurant"
2035,Tokyo,Apartment,3,"parking,pool,free wifi"
